paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body,abstract_dreyer_count
2020/137,"Prudence Fullem,Kenny Angstadt,Maryann Rogriguez,Tomiko Hawke,Jerry Weneck","31,32,33,34,35","Ostrannenie: On ""Strangeness"" and the Moving Image. The History, Reception, and Relevance of a Concept",2020,Accept,Reject,"I will not be Muslim. We really don't know. You don't even know Tom. I haven't had the chance to tell you how much I enjoyed your party. Sami is our store manager. I'm not coming back. It could be coincidence. If you recognize this person, call 110! He told me that he'd help us. Sami ended up getting home at six. Both Tom and Mary chuckled.",NA,2
2020/138,"Lucienne Fontelroy,Lani Smithhart,Bryanna Chimenti,Margie Bethune,Ceola Radsek,Bette Orlando","36,37,38,39,40,41",Rebalancing and Sustaining Growth in China,2020,Reject,Accept,They told me that they were starved. Let's give the book to whoever wants it. Choose a particular event you remember well. He has been exhausted from overwork. I have plans to do that. He was kind enough to take me to the bus stop. Tom looked unhappy. I'll be home in time for dinner. A good education paves the way to a better future. There isn't any proof that Tom did that. Sun streamed into the room from the window. I'm still very active. Do you want to go or not? Which books do you like to read most? Tom is the youngest of three brothers. Tom said that it was true. He was imprisoned and killed during the revolution.,NA,2
2020/139,"Bernadette Hibbler,Maida Slipp,Dirk Christel","42,43,44",Estudios sobre las mujeres y las relaciones de género en México: aportes desde diversas disciplinas,2020,Reject,Reject,"Have you ever asked me a question that wasn't rhetorical? Who will be able to predict? You should let Tom know you can't drive. In the morning, Sandra eats a slice of bread and drinks a cup of coffee. Tom borrowed a pair of gloves from Mary. I don't think that anybody would wait that long. Sami was singing every word at the top of his lungs. Mary is very unhappy, isn't she? Tom said that he wished you wouldn't do that again. It was a very impressive concert.",NA,3
2020/140,"Jonnie Snellenberger,Edgar Agard,Monica Glory,George Wimbush,Jacquetta Kittinger,Nan Muss","45,46,47,48,49,50",A Time Travel Dialogue,2020,Reject,Reject,I thought Tom would be angry. Tom is working like a madman. She's washing her head. I'll do what the boss tells me. Let the rules fall. I have a lot to do before I can go home. I'm sure Tom doesn't want to be alone. Tom might not understand French. We were in the woods. Nobody wants to buy a house in my country. Why would Tom come over here and help us? We're still waiting for you. Lesson Two is easy. I think that Tom agreed to do that.,NA,1
2020/141,China Mazikowski,51,"Twin Studies: Research in Genes, Teeth and Faces",2020,Accept,Reject,"Tom is a clever boy, isn't he? His account of what happened is inconsistent with testimony from other witnesses. Tom likely did that while he was drunk. Tom came here to ask us to help him. Live as though only God and yourself were in this world, so that your heart may not be detained by anything human. Can you explain your problem to us? Tom said he wouldn't kiss Mary. How did you learn how to do this? I think Tom should take a trip somewhere. The year 1796 saw a change in American politics. Berber names are neither offensive nor ugly. I'm the one who taught Tom how to swim. If you bring us some books, the time will seem shorter to us. Tom is probably going to be curious. This is the very reason why I take no interest in art.",NA,5
2020/142,"Evangeline Skeans,Joyce Lindie,Kimiko Lupercio,Leanna Grinman","52,53,54,55","The Archaeology of Rock Art in Western Arnhem Land, Australia",2020,Accept,Reject,"One rainy evening he was driving a car. If I go to the party, I'll take some bottles of wine. Tom and I got to know each other in Australia. I wasn't sure I'd be able to do that. Tom asked Mary to turn the light on. It's a pity that he can't get married to her. Sami and Layla did something nasty. We have exams right after summer vacation. Tom and Mary admitted that they were jealous. He's explaining Islam to gay people.",NA,2
2020/143,"John Statum,Quincy Duy,Seymour Seabright","56,57,58","Cuba After Castro: Legacies, Challenges, and Impediments",2020,Accept,Reject,"We've got some news for you. Tom told me he never said that. Parties can be a lot of fun. We have friends coming over this evening. She is Ethiopian. Sami felt insulted. Tom was here for a while. Don't give it a thought. Moderation is natural wealth, luxury is artificial poverty. Tom angrily tore up Mary's letter. Tom wanted to talk to you about what happened. Our bus left at eight, arriving in Boston at eleven. The fighter toughened up for the bout. Layla faked a miscarriage. ""The phone is ringing."" ""I'll get it."" Sami and Layla are looking at each other.",NA,1
2020/144,"Mignon Estepp,Clayton Lozado,Dwain Means,Corene Som,Deandre Gazdik,Brandi Roseboro,Nubia Kedzierski","59,60,61,62,63,64,65",Finding Candidate Options for Investment: From Building Blocks to Composite Options and Preliminary Screening,2020,Accept,Reject,"Tom and Mary knew that they didn't need to do that. I didn't have enough time to do everything that had to be done. I planted a peach tree in my yard. Tom jumped over the shallow ditch. Have you ever seen a lion? He is the last person I would want to go skiing with. Do you also speak French? I think you should ask her. I can't find my lip gloss. I am a free woman anywhere, whereas you, wherever you may be, even in the highest place, are slaves.",NA,3
2020/145,"Emilie Sappington,Leota Bonnet,Bong Fiero,Jamee Hargrave,Albina Uxa","66,67,68,69,70",Data Flood: Helping the Navy Address the Rising Tide of Sensor Information,2020,Accept,Reject,"We must not stop here. I asked him why he seemed distant. He said he needed a break. I don't think Tom knows what I said to Mary. Can you tell me more about the person you saw? The rain didn't stop. Tom wants to be strong. With bated breath and crouching figures they stumbled across the garden, and gained the shelter of the hedge, which they skirted until they came to the gap which opened into the cornfield. You've got a black eye. You're too young to apply for the job. Tom and Mary are both studying French. Tom and Mary told John they didn't have many friends in Boston. I've had a job offer. You might want to try a little harder to be on time the next time. Some day when it's convenient for you, let's do that. I doubt Tom has the confidence to do that. Sami found this very confusing. Tom wanted to practice French. Do you remember the first time you talked to Tom? Consider it a gift.",NA,2
2020/146,"Debbie Clarkston,Valery Rohlfs,Ashlie Hegmann,Janey Glassman,Reda Marnell,Magan Curfman,Cristina Meneal","71,72,73,74,75,76,77",Kooperative Instrumente der Arbeitsverwaltungen in England und Deutschland: Eine rechtsvergleichende Untersuchung des Jobseeker's Agreement und der Eingliederungsvereinbarung im Zweiten und Dritten Buch Sozialgesetzbuch,2020,Reject,Reject,"I need my keys. One day Mark Twain surprisingly confessed: ""I am not as young as I was several years ago..."" I like to chat with my pals after school. When I was fifteen years old, I could speak five languages. He writes haphazardly. Tom wasn't like that. This will be my last sentence in English. Tom still hasn't answered my email.",NA,0
2020/147,Antony Dekok,78,Aantekeningen bij Tjan Tjoe Siem's vertaling van de Lakon Kurupati Rabi,2020,Reject,Reject,"Mary will be upset if she doesn't win. Sasha had a huge bump on his head. Tom and Mary looked at each other speechlessly. I'd like to see them win. This is an awful dictionary. Caleb was as bold as any lion where the honour of the family of Ravenswood was concerned. Paraguay has two official languages: Spanish and Guarani. Tom welded the two pipes together. Will you look at this? Tom said he was really glad he was able do that. You haven't finished your breakfast yet? Let's see what else we can find out about the situation. Tom's speech lasted for three hours. In the last few years he has developed the bad habit of being rude to his friends. Can you explain why you were late? As far as I know, he has never made such a mistake.",NA,1
2020/148,"Karlene Saxfield,Val Nafziger,Nicolle Ajello","79,80,81",The Playful Citizen: Civic Engagement in a Mediatized Culture,2020,Accept,Accept,Tom and Mary say they don't know why John has to do that. I have made many sacrifices for my country. She received the United Nations Gold Medal of Peace. Tom doesn't seem to understand what we meant. I thought Tom was meeting us here. I wonder if we'll be able to do that without any help. Everyone remembers the happy days of his youth as his halcyon days. My dream is to cross the Silk Road on a camel.,NA,1
2020/149,"Luis Neitzel,Shela Zupfer","82,83",Settling for Less: The Planned Resettlement of Israel's Negev Bedouin,2020,Reject,Reject,Please put the ice cream in the freezer. Sami was a really nice person. Sami wrote something on Layla's windshield. You can't ask me to do this. I don't think Tom and Mary like anybody. Mary discovered that Tom was secretly a talented singer. I haven't bought my new year's clothes yet. Be careful about what you eat. Did Tom ask you to write this? The mouse ate the grasshopper. I shall not arrive until after two. Tom's parents were disappointed that he couldn't get into Harvard. I find it exhausting to listen to him. Sam is serious about his work. Tom was aware of everybody hostile feelings toward him.,NA,4
2020/150,"Peggy Funt,Kristeen Euser","84,85",Rudos contra científicos: la Universidad Nacional durante la revolución mexicana,2020,Accept,Reject,"Why would I want to go with you? From these verses, we can see the different description of the same entity: the city, the kingdom, the heavenly Jerusalem, the church, and Mount Zion. I'd like to know Tom's whereabouts. I don't know who's going to help us. Where did she learn this? He knows how to make women cry. Dampening the brightness of a star's light would extend the capability of a space telescope to detect orbiting exoplanets. Go ahead and tell him if you want to. The danger is apparently over.",NA,0
2020/151,"Tarsha Vonderahe,Noemi Coutre,Jonell Mleczko","86,87,88",Primer Encuentro Hispanomexicano de Científicos Sociales,2020,Reject,Reject,My watch is made of gold. Tom and Mary said that they weren't certain that John would do that. Tom and Mary know how to handle themselves. Tom has a graphing calculator. I want a room with two beds. Become aware of your entire body. Are there seals and auks in Algeria?,NA,0
2020/152,Dick Dunlap,89,Expressions of Austronesian Thought and Emotions,2020,Reject,Reject,"I'm going to have you arrested. I don't think Tom knows what I want. Dan taught Matt the art of romance. Tom seemed to be relieved. I can't go because I am busy. Evidently he does not want to speak to me. Both Tom and Mary are good at French. Looking for the first time for the possibility to find a sentence by its number, I was a bit confused. But soon I realized: I first have to click on a single sentence, then I see the search bar on the upper right side of the screen. Tom told Mary to eat slower. Tom told me that he needed to borrow three hundred dollars. Tom might be coming to Boston next week. Tom doesn't know why Mary and John don't like him. What was Tom saying? How many songs did you and Tom sing together? You're the last person I expected to see here. I never saw him again.",NA,3
2020/153,"Mao Ashley,Alonso Bersch,Kassandra Lebsock","90,91,92",Omega-3 Fatty Acids for Major Depressive Disorder: A Systematic Review,2020,Accept,Reject,"It probably won't be worth the wait. I'll never come here again. After killing Tom, Mary buried him in a shallow grave. I don't know why we're so busy. How do you know Tom and Mary are going be there? Tom said Mary had to do that as soon as possible. My grandmother became sick last week. Tom must've been very scared. Only an immediate operation can save the patient's life. I came into the room to find her watching TV. I went to the restaurant you told me about. Tom's eyelids were half open. I never thought I'd want to buy an iPad. She sold me her old car. The call center has a high turnover. I knew that Tom would do that if he had the chance. I assumed that Tom would want to do that. Auto-destruct sequence initiated.",NA,4
2020/154,"Azalee Chowanec,Mertie Carsen,Temple Mosby","93,94,95",Security/Mobility: Politics of Movement,2020,Accept,Accept,"I just like to know I'm right. I think you are incorrect. Tom took part in the search for the missing boy. Shaving was not an easy task, for his hand continued to shake very much; and shaving requires attention, even when you don't dance while you are at it. I didn't have as much trouble falling asleep as I thought I would. Blood ran from the wound. They're both winners. This is the first time I've visited Australia. Tom told me that he was psyched. The interpreter tries to give the most detail and information possible.",NA,1
2020/155,"Vern Tanis,Sherman Kulow,Shakia Armbrust","96,97,98",First Hebrew Shakespeare Translations: A Bilingual Edition and Commentary,2020,Accept,Accept,"Somebody broke into Tom's house while he was asleep. Pure mathematics is, in its way, the poetry of logical ideas. Tensions between the USA and Russia are on the rise. Mike laughs. Mary started to talk about marriage and having children. I wasn't very scared. Without loss of generality, we can say that the sequence converges to zero. I think Tom and Mary need to buy some new clothes. He ought to put his mind to something more useful. Tom saw me kiss Mary. A messenger follows a stone. His motorcycle is the latest model. I think I missed something. Sami was so insecure. I think Tom is sure.",NA,5
2020/156,"Ezekiel Altreche,Laine Cham,Felipe Billington,Rory Blouir,Benny Bobbs","99,100,101,102,103","The Black Worker, Volume 6: he Era of Post-War Prosperity and the Great Depression, 1920-1936",2020,Accept,Reject,"I know that Tom is a hard man to deal with. Tom and Mary really need to do that as soon as they can. Tom can handle it, I think. She has been invited to sing in a choir in a foreign country. That was a big celebration. We need money so that we can build a new building. I didn't realize how lucky I was. Tom had no intention of saying anything. I loved Australia. Sami should give Layla his number. Quasars give off more energy than 100 normal galaxies combined. Mary said she didn't learn anything at school today.",NA,3
2020/157,"Enrique Nisley,Courtney Saranzak,Shani Splinter,Guillermina Habeeb,Herbert Dobberfuhl","104,105,106,107,108",Joint Pricing and Inventory Control under Reference Price Effects,2020,Reject,Reject,How much of a discount do you think I can get? Tom was a pretty good French teacher and I learned a lot from him very quickly. Tom is very unlikely to cry. Tom wouldn't lend me his bicycle. Tom and Mary bought matching shirts. Tom and Mary told me that they weren't sorry. Tom smiled briefly. Tom had to be helped off the court. I'd like to know if the train is on time.,NA,3
2020/158,"Santina Opeka,Sandra Ibrahim,Raymonde Graciano,Vergie Gosda,Phillip Birdon,Many Bassin","109,110,111,112,113,114",In het land van de overheerser: I: Indonesiërs in Nederland 1600-1950,2020,Reject,Reject,"Tom is going to quit on Monday. Let's stay calm and think this through carefully. ""Where are you from in Algeria?"" ""From Bejaia."" ""Is it nice?"" ""Sure!"" It's very obvious that Tom likes me. Tom doesn't know where Mary has gone. With the world turning circles running round my brain. She didn't read the book. Let's leave as soon as he gets back. She didn't want her daughter to go out at night. Tom said that Mary has been asked not to do that again. I figured you might want this. Am I waiting in the wrong place? A foreign language cannot be mastered in a year or so.",NA,3
2020/159,"Humberto Davia,Alicia Nakagawa","115,116",Changing the Victorian Subject,2020,Accept,Accept,"He is still not accustomed to city life. Mary was afraid that she was about to lose everything. Germany is introducing temporary border controls with Austria. Tom and Mary said they knew they might need to do that. Have you been eating? Tom told me he thought that Mary wanted to do that. I'm surprised Tom accepted the offer. What is the point of a blue apple in that painting? Your asking this very question. I'll repair it now. Sami will beat Farid's ass. Sami was reading a book at the beach. In our village, we have kept all the traditions going. I can't recollect how to do it. I could kick myself for not inviting Tom and Mary to my party. I want to apologize for the way I acted last night. I checked to make sure that he was still alive.",NA,2
2020/160,"Gayle Ziad,Reatha Ulrey","117,118",Peirce's Philosophical Perspectives,2020,Reject,Reject,Tom said he wished that Mary wouldn't do that by herself anymore. You're done. Ugliness has one advantage over beauty: it lasts. Her neck began elongating Sami was trying to be nice. I never knew Tom knew how to do that. Was the car horizontal? Tom handed a knife to Mary. I doubt very seriously Tom will be desperate to do that. Tom should've been back by 2:30. It's no fun to lose. It looked like Tom wasn't having much fun. I would like to talk to Tom.,NA,1
2020/161,"Gertude Szabo,Shirl Kauppi,Arielle Trulson,Torri Buroker,Neda Paladino","119,120,121,122,123","The Roots of Nationalism: National Identity Formation in Early Modern Europe, 1600-1815",2020,Reject,Reject,"Don't drown in the rain. I am not very musically inclined. They told me that they saw you at the mall. I wanted him to go there. Venice now has fewer than 60,000 residents. You're very good at what you do. Would you please refrain from smoking when babies are here? Christmas has always been a wonderful time for me. Mary's kids are going on a field trip to the zoo tomorrow. He knows this city very well. I'm thinking about you now. Tom's bleeding. I woud like to add at least one sentence to Tatoeba every day. My plan is not socialist. This room's location is great. Tom knew that Mary was likely to be busy. How dare you speak to me in this way!",NA,5
2020/162,"Tiera Pekara,Venus Gilfillan,Galen Milelr,Valda Escobar,Veda Rower,Garland Palermo,Nichole Lucus","124,125,126,127,128,129,130",Pacific Strife: The Great Powers and their Political and Economic Rivalries in Asia and the Western Pacific 1870-1914,2020,Reject,Reject,"I know that Tom won't be able to do that without our help. It sounds like you have a plan. I've been waiting for you all day. Tom was convinced the attraction was mutual. It is necessary to go through customs at your arrival. The Black Decade destroyed the Algerian economy. You'll learn how to do that sooner or later. Henry was not at home, as is often the case with him. Do you intend to go hiking with Tom? He picked flowers for her. Mary doesn't yet realize what she has to do.",NA,2
2020/163,Erick Larubbio,131,"Contesting the Foreshore: Tourism, Society and Politics on the Coast",2020,Reject,Reject,"She will have a baby next month. What's the gun for? Some score to settle? I am going to name the dog Rocky. ""Can you play soccer?"" ""No, but I can play baseball."" I know Tom won't like doing that alone. He is teaching Arabic. Sami came out and told his wife that he had been having an affair. Sami used to talk to me about this type of thing. Tom has been given three units of blood. They warned the ship of the danger. He used to play the violin in his youth. Who's the most beautiful girl in your class? Where did Tom take these pictures? He wanted to be an imam. I always carry a small pocketknife. Mary sells most of the vegetables that she grows.",NA,1
2020/164,"Xiomara Castells,Dominque Hergenrader,Jaime Treworgy,Rosalee Spindler","132,133,134,135",Fresh Perspectives on the 'War on Terror',2020,Accept,Accept,"I've no friend to talk to about my problems. Tom spoke to me in French. A nice day, isn't it? Why not go out for a walk? Tom says it's quite important. His book became an object of criticism. He doesn't believe he can win. This is good news for Algeria. I helped Tom because I wanted to, not because I had to. ""Who bought it?"" ""I bought it."" Tom didn't seem to care that Mary didn't want him to be there. Tom doesn't like girls who wear a lot of makeup. We must go and see them. It is only normal to want to be happy. That should help. Tom told me that he'd be ready soon. Tom knew that Mary had a crush on him. Everyone knows the separatists for their aggressiveness.",NA,3
2020/165,"Tommye Nori,Toshiko Tharp,Carolynn Ryu,Vivien Zubrowski,Thaddeus Palso,Milton Kososky,Amee Bellanger","136,137,138,139,140,141,142",Precedence: Social Differentiation in the Austronesian World,2020,Accept,Reject,I'm happy to be through doing that. They've said that they need to do that. Mary admitted she left early. Tom felt a bit woozy. We are now at Tokyo station. I was late for the appointment. I think you shouldn't gone to Boston. Modern technology gives us many new things.,NA,0
2020/166,"Catheryn Moulden,Mica Pulliam,Hisako Stockwell","143,144,145",Los refugiados españoles y la cultura mexicana: actas de las segundas jornadas celebradas en El Colegio de México en noviembre de 1996,2020,Reject,Reject,"We're very proud of you all. Tom is not very good with chopsticks. Islam is the religion of Muslims. Tom told me that he wanted to meet Mary. My cousin, who was a drunk, said that Jesus talked to him every night. Tom still goes fishing every day. You've done well. This would be a lot easier if you would help. Tom could've been present at today's meeting, but he didn't want to be, so he wasn't. This won't end well. Don't you think it's really hard? You love Australia, don't you? They have left us.",NA,6
2020/167,Elna Shutty,146,Prostitution und Menschenhandel als Verwaltungsproblem: Eine qualitative Untersuchung über den beruflichen Habitus,2020,Accept,Accept,"I want to know why you lied to me. No, we don't live on Albert street anymore. I've done everything that Tom told me I should do. Why can't you just call her? He had a certain Muslim upbringing but it wasn't too strict. Tom and Mary told me that they're ticklish. Her husband is only forty. As it is, I am awake. I'm glad to see you two have finally quit fighting. That's just what I want to hear. You'll feel at home. You know that Tom is still a bachelor, don't you? Didn't I tell you that you had to do that?",NA,1
2020/168,"Nathanial Benigni,Bobbie Winburn,Joane Latty","147,148,149",Cebuano for Beginners,2020,Accept,Accept,"I wonder why no one is talking. Mars is known as the Red Planet. I know how to swim, but I don't like swimming. Tom lived next to his uncle. Did you know that Tom and Mary have criminal records? Is this Berber class? Tom and Mary said everybody they know has done that. My dad's estranged. (Because my mum's hopeless). She told everyone that she was upset. She fumbled around in the darkness. They were vulnerable. Perhaps the robin's got a taste for the finer things in life and has become extravagant. I often refer to the dictionary. I'm going to let Tom do what he wants. Did you mean that for serious? He took out his passport. I hope Tom is full. There were other possibilities. Tom is the one who's lying. I concur with all you are saying.",NA,2
2020/169,"Jeri Santai,Georgiann Bracamonte,Isiah Milovich","150,151,152",The Conflict Over Kosovo: Why Milosevic Decided to Settle When He Did,2020,Reject,Reject,"Tom and Mary said that they'd be out. Do you speak French every day? It's a shame to stay indoors on a day like this. He can't be ill. You stood in the middle of the room, didn't you? In such cases, adults should not scold them instantly, but be patient with them, considering their mental growth. When was the last time that you told your wife that she was beautiful? Tom doesn't appear willing to do anything about it. I don't think that you need to tell Tom you're planning on doing that. What'll Tom do tomorrow? He was sitting in the office. Tom and Mary told me they had to split. He was elected earlier this year. I know that Tom used to be a heavy drinker. I don't like to stay at home.",NA,1
2020/170,"Criselda Belfi,Shane Bers,Delorse Andrado","153,154,155","Reparable Harm: Assessing and Addressing Disparities Faced by Boys and Men of Color in California, Executive Summary",2020,Accept,Reject,"I think that I'm not academically oriented. I showed my ticket to the man at the door, then entered the theater. Fadil will get custody of his children. Where did you take your shoes off? I'll give you a present. Tom and Mary seemed surprised when I told them what I'd done. It needs to be fixed. She said that the greatest plastic surgeon was God. Tom said that he wouldn't dream of letting Mary do that. Can you eat raw oysters? Today I found that there's a movie called ""The Russians Are Coming! The Russians Are Coming!"" Tom didn't seem surprised when I told him Mary didn't want to do that. We were supposed to protect Tom. Tom is very uneasy. I don't think Tom said anything about that. Please do not handle the exhibits. What is the matter with him?",NA,1
2020/171,"Shawn Chiola,Lonny Muldowney","156,157",Childhood in the Late Ottoman Empire and After,2020,Reject,Reject,"Tom's prediction was almost right. Humans are very capricious beings. Azad is here. Oh no, I shrunk my t-shirt. I attached my name-tag to my baggage, but it soon came off. He was too tired to study. Tom's pulse beat faster. She's so young. She's now older and wiser. He entered the university after failing the examination twice.",NA,3
2020/172,"Glenda Galante,Caleb Lohmeyer,Carlee Gayoso,Bryant Youssef","158,159,160,161",Hard Reading: Learning from Science Fiction,2020,Reject,Reject,"Tom thought he might have to do that. Tom and Mary said they weren't sure John needed to do that. I have something in my suitcase for you. He's altered his plans. Some people say stepping on a worm makes it rain. How does Medea relate to the Chorus? I've got something of yours. Why don't you come here to get it back? My wish is to know the meaning of life. When the big earthquake occurred, I was just ten. Sami was abusing his children. ""Educational autism"" in the California school system apparently has looser criteria than the DSM-IV's series of autistic disorders. Tom said that he thought that Mary was the only one who wanted to do that. It was one of the most rewarding experiences of my life. Tom didn't realize Mary didn't like him. Tom got lost in Mary's neighborhood. I've been on my feet for three days. I feel really respected. I opened the closet. Have her call me.",NA,4
2020/173,"Mary Heneisen,Desirae Saleem,Gaynelle Zagrodnik,Joey Frick,Nannie Mandelberg,Zona Dornfeld","162,163,164,165,166,167",Strategies of Care: Changing Elderly Care in Italy and the Netherlands,2020,Reject,Reject,"I was no longer myself and had severe depression. Sami said his house was haunted. I never imagined I'd be working for you. Tom and Mary said that they've never eaten Thai food. Tom didn't die of natural causes. I think Tom and Mary speak French quite well. I'm really nervous about this. ""Mary, don't take advice from farm dogs. OK?"" said Tom. Tom seems to be very patriotic. You've made it to the big time. That will be your only salvation. I'll never disappoint you. Mennad and Baya called the police. When he left the navy, he found it hard to adjust to life ashore. Have you hidden the money? I never have visited Sète, where Valéry wrote ""The Cemetery by the Sea"". I'm surprised Tom didn't do what you asked him to do.",NA,3
2020/174,Ashleigh Cardiel,168,Women and Gender in the Early Modern Low Countries,2020,Accept,Reject,"They were angry at his not coming to the meeting. ""Many"" is ""viele"", while ""mehrere"" is less than ""viele""; therefore, ""many"" doesn't suit here, but ""several"". Things were hard for Sami. The brochure of the Aesculapian Medical Society was really beautiful. Tom said that he wants go back to Australia someday. Let's take a closer look at it. Sami is about to show his true colors. Tom has done that, hasn't he? Please buy some blood oranges at the grocery store. It was going to be from Saturday, but, with one thing and another, it ended up being from the new week. It is winter. She is a promising pupil.",NA,3
2020/175,"Alfredia Montie,Deetta Vilhauer,Orville Samain,Georgetta Mahowald,Edgardo Hiens,Ghislaine Lambertson","169,170,171,172,173,174",Modernizing the Federal Government: Paying for Performance,2020,Accept,Accept,Let's get down to business. I'll be back later today. Tom already knows you want to talk to Mary. Do you want me to believe this? Are you here with someone? Do you regret not doing that earlier? Can you tell me who drew this picture? I'll have plenty of time to do that next week.,NA,1
2020/176,Louise Raquel,175,La militarización del Estado en América Latina: un análisis de Uruguay,2020,Reject,Reject,Don't forget to tell Mary that she has to do that this week. I like to visit cemeteries when I travel. Tom reached for the light switch and turned it off. Sami is so happy he is not with this woman. It can be expensive. We looked for her. It shouldn't be hard to do that. Rie has erroneous ideas. I think Tom is still drunk. The student received a perfect score on the exam. Tom wanted to get back home.,NA,1
2020/177,"Gaylord Dohan,Marshall Dekoning","176,177",Citizenship and Democratization in Southeast Asia,2020,Accept,Reject,Who will win the XLVI Superbowl? The Giants or the Patriots? I'm not having it. Tom told me he wanted to become a famous singer. I am glad when I speak Quechua. It doesn't matter whether we do that today or tomorrow. I did that in Australia last year. Tom is wet. Tom and Mary told me they weren't sleepy. I suspect that Tom and Mary went to Australia together. The marsh is knee-deep. Tom said Mary was living in Australia now. Sami went to college. Mary almost lost her balance. I like the blue one. How much does it cost? She is well spoken of among her own sex. Tom was convinced that he had to do that. Everything they do is connected to the mosque. A research organization investigated the effect.,NA,1
2020/178,"Adalberto Vails,Vilma Scherrer,Tressie Scarpaci,Kirstin Luoto","178,179,180,181",Worth Their Salt Too: More Notable But Often Unnoted Women of Utah,2020,Reject,Reject,"Money is the new god. I didn't realize I'd been doing that the wrong way. He was reluctant, but he agreed. All the guests have gone home. Tom is an adult now, isn't he? Tom and Mary said everybody they usually hang out with speaks French. I already know what Tom wants to tell me. I'm only half way finished doing this. He is supposed to come here at 9 p. m. Tom said that he was hoping that you would do that. Tom and Mary want to know what John said about them.",NA,1
2020/179,Carolina Gandrud,182,"Capital, State, Empire: The New American Way of Digital Warfare",2020,Accept,Accept,"Tom is even crazier than I thought. He looked at me, with a tear in his eye. She is a treasure to my office. Tom says he hopes Mary doesn't do that. You need to do that right now. Mennad introduced Ziri as his brother. Mennad blocked Baya's number. I hope you find Tom. They don't say that it's prohibited there. In fact, they say that it's mandatory. Some people think that it is difficult for a native speaker of English to learn Chinese, but I disagree. Why are you stopping now? Tom got on his motorcycle and drove off. I thought that Tom was going to be arrested. I know why Tom didn't have to do that. Tom didn't know whether Mary was busy or not. Tom listens to music all day long. We're listening. I believe this was unnecessary. I knew that Tom would find it.",NA,0
2020/180,"Dominick Agrela,Romelia Liewald,Sebastian Digsby,Maile Bacak","183,184,185,186",Homer: The Poetry of the Past,2020,Accept,Accept,"Tom thinks Mary would be impressed. I like fast-paced movies. Tom told me that he'd decided to do that. We're going to stay. The legal thriller ""Dark Waters"" by filmmaker Todd Haynes, follows corporate defense attorney Rob Billot as he investigates over a 20-year period the causes of widespread illness and death of cattle and people in a farm community of West Virginia. Sami still remembers everything about Layla. You aren't in charge, are you? Mary said she wasn't ready to do that. I thought it was a dog. I studied Islam. 'Needless to say' is often used as an idiomatic expression in the infinitive. I want to live. He never said he wanted to do that. Tom assured us he'd cooperate. Please tell Mary that she's required to do that. Mary is fond of Celtic music. I'm going to perform one of Mozart's violin concertos. Tom has done everything.",NA,2
2020/181,"Marketta Rodiquez,Efrain Mcglone,Melina Luallen,Ali Houska","187,188,189,190",Transforming an Urban School System: Progress of New Haven School Change and New Haven Promise Education Reforms (2010–2013),2020,Accept,Accept,I squeezed the juice out of the oranges. Tom didn't do that immediately. Tom often talks to his parents on Skype. You're the first person to ever ask me that question. Tom had several photos of Mary hanging on his wall. Sami held Layla's dog. I can't hear Tom.,NA,1
2020/182,"Ula Morello,Alyssa Gius,Yasuko Mcconnel,Rey Suszynski","191,192,193,194",Striking First: Preemptive and Preventive Attack in U.S. National Security Policy,2020,Accept,Reject,"This game is easy. Oh, how dark and weary the whole world appeared! My parents should be proud of me. Tom says he thinks he has to do that. I am a railway worker. I'm learning Aramaic. My bra is dirty. It's a very beautiful sapling. The weather changes very often in England.",NA,2
2020/183,"Serafina Grubbs,Carmelita Awender,Holley Dasso","195,196,197",A Portrait of the Visual Arts: Meeting the Challenges of a New Era,2020,Reject,Reject,"Could you give this to her? Why would we want to punish you? Tom is quite busy at the moment. I'm glad Tom invited you. This must be yours. Isn't that kind of cool? Don't you answer me back. I'm your father. I burned the trash. I'd like to do that soon. Empty your backpack. This is the perfect place to escape city life. Those imps must be stopped. Sami had a gazebo in his backyard. Tom told me that he hadn't done that yet. I should tell Tom what he has to buy. On Calvary’s cross, where you and I were ransomed, Jesus Christ measured out His blood equally for each one of us. Tom is a very good singer, isn't he? Maybe that was the last one. When I lived in Kabylie, I'd take long walks every day. I can kill you.",NA,5
2020/184,"Deandra Loge,Elden Orum,Helaine Skepple,Elaine Dantos,Linsey Wosher","198,199,200,201,202",The Translator's Doubts: Vladimir Nabokov and the Ambiguity of Translation,2020,Reject,Reject,Tom likes redheads. I haven't forgotten Tom. This is my first confession and I have every reason to be nervous. I'm sure Tom would never do that. I don't have an opinion either way. Everything seems fine.,NA,3
2020/185,Carlita Charney,203,Catalogue of Turkish Manuscripts in the Library of Leiden University and Other Collections in the Netherlands: Minor Collections,2020,Reject,Accept,"What the devil were you doing? Tom and Mary said they didn't remember exactly where John lived. You know both Tom and John are in love with you, don't you? That came in very handy, didn't it? I'll give Tom whatever he wants. Tom wanted to go home early. Why do you study French every day? Mary asked Tom to pass her the salt and pepper. I'll let that one slide. Now, wait just a minute. Tom is watching a movie now. The building's on fire. I always knew you were innocent. She has the habit of clearing her throat whenever she's nervous. This is the first time you've talked back to me. I cannot find time to read the book. Has he got money? He is unsatisfied with the result. Sami works behind the counter.",NA,2
